Intervention,Method,Rank,Node,NodeId,EffectTVD,EffectMeanShift,ReferenceRank,ReferenceEffectTVD,MethodRank,IsDescendantInMethod,Spearman,Kendall,NDCG_at_5
X1,AdaCSE,23,X9,9,1.05740933786791e-08,2.0409766765539e-08,10,1.4014527366657e-06,23,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,24,X14,14,7.83877412979805e-09,1.50458858705349e-08,19,1.89280729978591e-10,24,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,25,X12,12,4.94635335468452e-09,9.19847131797269e-09,15,1.40002664739125e-08,25,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,26,X30,29,4.73822253654888e-09,9.18369869040703e-09,26,5.33184607576231e-14,26,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,27,X17,17,7.01789681922804e-10,1.33463107232501e-09,24,3.67816888058314e-13,27,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,AdaCSE,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.198998341643326,0.163972723660968,0.90549945524718
X1,PSX,1,X25,25,0.640392016112624,0.973606975168927,1,0.610611212066713,1,1,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,2,X26,26,0.000553566702887309,0.000904459225420595,12,6.32754551532777e-08,2,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,3,X4,4,0.000258456447147254,0.00049702985586908,14,2.0781289217231e-08,3,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,4,X7,7,5.044055053402e-05,9.81735168472664e-05,11,1.93876354276368e-07,4,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,5,X16,16,4.6794365013425e-05,9.20549746612487e-05,25,2.76306755253586e-13,5,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,6,X13,13,4.37688347930121e-05,8.5940180552635e-05,18,2.97488617073682e-10,6,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,7,X23,23,2.43783166553602e-05,3.48732117252393e-05,5,0.0241395742803053,7,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,8,X24,24,2.06630136896091e-05,3.29913591272657e-05,2,0.0405671837754507,8,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,9,X3,3,1.687950321555e-05,3.03997807167278e-05,4,0.0286859336393597,9,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,10,X20,20,1.26455726185415e-05,2.41700541911971e-05,30,0,10,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,11,X2,2,1.08247248406246e-05,2.02954212387141e-05,6,0.0108630086416883,11,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,12,X6,6,6.36434642470318e-06,1.24882418612859e-05,3,0.0328748744129432,12,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,13,X22,22,4.8910762548704e-06,8.97074325023617e-06,13,3.09196947489987e-08,13,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,14,X10,10,3.7878237931499e-06,2.84042598952539e-06,28,5.55111512312578e-17,14,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,15,X28,27,3.59222711288076e-06,2.83288512026303e-06,22,1.5640544415163e-12,15,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,16,X21,21,1.89871820233112e-06,3.40294835599053e-06,8,0.000463876998960722,16,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,17,X30,29,1.61720947028376e-06,2.83849147963977e-06,26,5.33184607576231e-14,17,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,18,X32,30,7.52302811185546e-07,1.0442927693699e-06,7,0.00169461768999729,18,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,19,X18,18,1.5931734279051e-07,2.40117939975804e-07,23,9.16072773193832e-13,19,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,20,X11,11,6.79191463071049e-08,1.27889600021192e-07,17,2.04126446301522e-09,20,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,21,X29,28,4.84262471789343e-08,8.97742871153184e-08,20,6.80324963031609e-11,21,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,22,X9,9,4.44021454604204e-08,8.66867615467726e-08,10,1.4014527366657e-06,22,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,23,X33,31,5.86376019962032e-09,1.08668483100871e-08,16,2.08682082725176e-09,23,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,24,X14,14,5.55111512312578e-17,0,19,1.89280729978591e-10,24,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,25,X5,5,0,0,29,0,25,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,26,X8,8,0,0,9,1.51984855462084e-06,26,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,27,X12,12,0,0,15,1.40002664739125e-08,27,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,28,X15,15,0,0,21,6.49863496349212e-12,28,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,29,X17,17,0,0,24,3.67816888058314e-13,29,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,PSX,30,X19,19,0,0,27,1.77635683940025e-15,30,0,0.401946163344288,0.27872598020818,0.90549945524718
X1,EKGA-std,1,X25,25,0.645512544295809,0.978629710488978,1,0.610611212066713,1,1,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,2,X26,26,0.0413419155043553,0.0236297088969659,12,6.32754551532777e-08,2,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,3,X13,13,0.040419674163311,0.00732540883475008,18,2.97488617073682e-10,3,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,4,X4,4,0.00855789756778177,0.0129066430877609,14,2.0781289217231e-08,4,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,5,X16,16,0.0082491493573669,0.00560178312456383,25,2.76306755253586e-13,5,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,6,X7,7,0.00670195833632517,0.00492788219897489,11,1.93876354276368e-07,6,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,7,X28,27,0.000277934075226555,2.26132267879819e-05,22,1.5640544415163e-12,7,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,8,X2,2,8.32667268468867e-17,0,6,0.0108630086416883,8,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,9,X5,5,8.32667268468867e-17,0,29,0,9,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,10,X12,12,8.32667268468867e-17,4.44089209850063e-16,15,1.40002664739125e-08,10,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,11,X20,20,8.32667268468867e-17,4.44089209850063e-16,30,0,11,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,12,X21,21,8.32667268468867e-17,0,8,0.000463876998960722,12,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,13,X24,24,8.32667268468867e-17,2.22044604925031e-16,2,0.0405671837754507,13,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,14,X6,6,5.55111512312578e-17,0,3,0.0328748744129432,14,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,15,X11,11,5.55111512312578e-17,0,17,2.04126446301522e-09,15,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,16,X17,17,5.55111512312578e-17,4.44089209850063e-16,24,3.67816888058314e-13,16,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,17,X18,18,5.55111512312578e-17,2.22044604925031e-16,23,9.16072773193832e-13,17,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,18,X22,22,5.55111512312578e-17,0,13,3.09196947489987e-08,18,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,19,X23,23,5.55111512312578e-17,0,5,0.0241395742803053,19,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,20,X29,28,5.55111512312578e-17,0,20,6.80324963031609e-11,20,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,21,X30,29,5.55111512312578e-17,0,26,5.33184607576231e-14,21,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,22,X32,30,5.55111512312578e-17,4.44089209850063e-16,7,0.00169461768999729,22,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,23,X14,14,2.77555756156289e-17,0,19,1.89280729978591e-10,23,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,24,X3,3,0,0,4,0.0286859336393597,24,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,25,X8,8,0,0,9,1.51984855462084e-06,25,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,26,X9,9,0,0,10,1.4014527366657e-06,26,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,27,X10,10,0,0,28,5.55111512312578e-17,27,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,28,X15,15,0,0,21,6.49863496349212e-12,28,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,EKGA-std,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.110990982570448,0.083141099321054,0.905499329508939
X1,AESL-GA,1,X25,25,0.640562930201055,0.973746682677594,1,0.610611212066713,1,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,2,X26,26,0.204310374104698,0.398984215090424,12,6.32754551532777e-08,2,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,3,X4,4,0.109484552347312,0.218378977278577,14,2.0781289217231e-08,3,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,4,X7,7,0.0669054762428095,0.119884190830446,11,1.93876354276368e-07,4,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,5,X16,16,0.0624782736459595,0.112741693939004,25,2.76306755253586e-13,5,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,6,X13,13,0.062000152874558,0.112275468174189,18,2.97488617073682e-10,6,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,7,X30,29,0.0490297323239204,0.0890031933205564,26,5.33184607576231e-14,7,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,8,X18,18,0.0144477307808525,0.0283213435823941,23,9.16072773193832e-13,8,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,9,X10,10,0.0136082473412419,0.0247207455903393,28,5.55111512312578e-17,9,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,10,X28,27,0.0133738705320044,0.0242890240369549,22,1.5640544415163e-12,10,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,11,X23,23,0.0105357659981504,0.018058274498931,5,0.0241395742803053,11,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,12,X24,24,0.00842154304676052,0.0153568417695427,2,0.0405671837754507,12,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,13,X17,17,0.00642779842952795,0.0124807837598246,24,3.67816888058314e-13,13,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,14,X29,28,0.00589278909599711,0.0115528044464193,20,6.80324963031609e-11,14,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,15,X3,3,0.00582986833087731,0.0111809041484356,4,0.0286859336393597,15,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,16,X2,2,0.00578955708787299,0.0111234194471632,6,0.0108630086416883,16,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,17,X21,21,0.00540173930112298,0.0105549734161008,8,0.000463876998960722,17,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,18,X22,22,0.00479071529366909,0.00883461529894647,13,3.09196947489987e-08,18,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,19,X32,30,0.00364789729568363,0.0071922810239422,7,0.00169461768999729,19,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,20,X14,14,0.00231748185256658,0.0044629268460703,19,1.89280729978591e-10,20,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,21,X12,12,0.00147475223655016,0.00274396474141492,15,1.40002664739125e-08,21,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,22,X5,5,0.00121291960681924,0.00215210473626204,29,0,22,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,23,X11,11,0.000792868234049393,0.00119308407636853,17,2.04126446301522e-09,23,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,24,X15,15,0.000498793587262958,0.000805990867852824,21,6.49863496349212e-12,24,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,25,X20,20,0.000496277268697054,0.000588964120227908,30,0,25,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,26,X9,9,0.000223903857944463,0.000423250605011471,10,1.4014527366657e-06,26,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,27,X6,6,0.00014761850291295,0.000284374539253562,3,0.0328748744129432,27,1,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,AESL-GA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.0578742380618174,0.0577368745285097,0.90549945524718
X1,hybrid-SLA,1,X25,25,0.63924570952997,0.971471775788403,1,0.610611212066713,1,1,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,2,X26,26,0.000556016664133185,0.000906882849582402,12,6.32754551532777e-08,2,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,3,X4,4,0.000260093091497299,0.000496248239330477,14,2.0781289217231e-08,3,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,4,X16,16,0.000149392226857559,0.000298744527661654,25,2.76306755253586e-13,4,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,5,X7,7,0.000147662026776491,0.000293657116639867,11,1.93876354276368e-07,5,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,6,X13,13,6.30273435587303e-05,0.0001196243882573,18,2.97488617073682e-10,6,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,7,X18,18,4.2436596011497e-05,8.35224447031102e-05,23,9.16072773193832e-13,7,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,8,X24,24,3.95090299498413e-05,7.36868082582554e-05,2,0.0405671837754507,8,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,9,X23,23,3.65815840706052e-05,7.1169499756607e-05,5,0.0241395742803053,9,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,10,X3,3,2.77021767540742e-05,5.36473982606367e-05,4,0.0286859336393597,10,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,11,X2,2,2.23733956070393e-05,4.43710136290854e-05,6,0.0108630086416883,11,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,12,X22,22,1.90782667719436e-05,3.63672458711939e-05,13,3.09196947489987e-08,12,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,13,X29,28,1.74019645058365e-05,3.40873226702954e-05,20,6.80324963031609e-11,13,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,14,X21,21,1.40109474192351e-05,2.70564617395053e-05,8,0.000463876998960722,14,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,15,X11,11,1.05858574292461e-05,2.06662121200463e-05,17,2.04126446301522e-09,15,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,16,X32,30,9.05594783476293e-06,1.73832742609292e-05,7,0.00169461768999729,16,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,17,X14,14,6.83920025959517e-06,1.31682737820604e-05,19,1.89280729978591e-10,17,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,18,X12,12,4.35015029898178e-06,8.09377360511121e-06,15,1.40002664739125e-08,18,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,19,X30,29,4.1421982123202e-06,8.01262503147271e-06,26,5.33184607576231e-14,19,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,20,X28,27,4.01674563951793e-06,6.17070983000012e-06,22,1.5640544415163e-12,20,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,21,X10,10,3.88472016579766e-06,6.03317333291997e-06,28,5.55111512312578e-17,21,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,22,X9,9,6.82984298339129e-07,5.81025878076957e-07,10,1.4014527366657e-06,22,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,23,X17,17,6.12813598782624e-07,1.16506723824017e-06,24,3.67816888058314e-13,23,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,24,X20,20,2.25802703812672e-07,1.50303146151387e-07,30,0,24,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,25,X5,5,4.09719471128334e-08,6.73254303418247e-08,29,0,25,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,26,X6,6,3.04223295166661e-08,5.63669602104966e-08,3,0.0328748744129432,26,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,27,X15,15,1.98285874941639e-08,3.81832028217843e-08,21,6.49863496349212e-12,27,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,hybrid-SLA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.369949937149002,0.288684372642549,0.905499442647571
X1,MIGA,1,X25,25,2.16405671299991e-05,2.17783784317582e-05,1,0.610611212066713,1,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,2,X26,26,4.46316824104231e-06,7.42272436848879e-06,12,6.32754551532777e-08,2,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,3,X4,4,2.09245166304939e-06,4.06381596240735e-06,14,2.0781289217231e-08,3,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,4,X13,13,1.20703748285322e-06,2.18607429047779e-06,18,2.97488617073682e-10,4,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,5,X7,7,1.11908968486452e-06,2.04560820105115e-06,11,1.93876354276368e-07,5,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,6,X16,16,1.1040184333122e-06,2.03416283550695e-06,25,2.76306755253586e-13,6,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,7,X23,23,3.11987488732512e-07,5.66717926364646e-07,5,0.0241395742803053,7,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,8,X20,20,2.81512016531149e-07,5.57281174984325e-07,30,0,8,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,9,X24,24,2.54297335244846e-07,4.83237791781832e-07,2,0.0405671837754507,9,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,10,X3,3,1.80141996819483e-07,3.51907206264102e-07,4,0.0286859336393597,10,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,11,X2,2,1.79487390561395e-07,3.50515596103662e-07,6,0.0108630086416883,11,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,12,X22,22,1.36324232624663e-07,2.56590528380229e-07,13,3.09196947489987e-08,12,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,13,X5,5,9.89150679697737e-08,1.96653223927257e-07,29,0,13,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,14,X6,6,8.9428383032164e-08,1.7037185329194e-07,3,0.0328748744129432,14,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,15,X11,11,5.68908569698046e-08,1.1306629055241e-07,17,2.04126446301522e-09,15,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,16,X15,15,5.12062514612666e-08,8.84539308465548e-08,21,6.49863496349212e-12,16,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,17,X18,18,4.64059146665363e-08,8.5777040137458e-08,23,9.16072773193832e-13,17,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,18,X21,21,2.12401960741904e-08,3.87529017764621e-08,8,0.000463876998960722,18,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,19,X9,9,2.00483009638042e-08,3.88168670539812e-08,10,1.4014527366657e-06,19,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,20,X29,28,1.75019334303084e-08,3.47294148994592e-08,20,6.80324963031609e-11,20,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,21,X32,30,1.70309218672227e-08,3.19830339989835e-08,7,0.00169461768999729,21,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,22,X14,14,6.9479165198949e-09,1.34146467267726e-08,19,1.89280729978591e-10,22,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,23,X12,12,4.45052075748187e-09,8.28413337927714e-09,15,1.40002664739125e-08,23,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,24,X30,29,4.21543464024232e-09,8.13999356807926e-09,26,5.33184607576231e-14,24,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,25,X10,10,4.07547734448954e-09,7.28432647534305e-09,28,5.55111512312578e-17,25,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,26,X28,27,3.9639252158441e-09,7.13786518780068e-09,22,1.5640544415163e-12,26,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,27,X17,17,6.23019247303347e-10,1.18415099947811e-09,24,3.67816888058314e-13,27,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MIGA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.352142479283827,0.260970672868864,0.90549944283739
X1,MAGA,1,X25,25,0.639796070495497,0.972014820587911,1,0.610611212066713,1,1,0.0483773957986713,0.0486754897906818,0.90549945524718
X1,MAGA,2,X26,26,0.202584404260158,0.394869504648347,12,6.32754551532777e-08,2,1,0.0483773957986713,0.0486754897906818,0.90549945524718
X1,MAGA,3,X4,4,0.127988814363732,0.253108689044261,14,2.0781289217231e-08,3,1,0.0483773957986713,0.0486754897906818,0.90549945524718
X1,MAGA,4,X7,7,0.0668549390396564,0.119685441557514,11,1.93876354276368e-07,4,1,0.0483773957986713,0.0486754897906818,0.90549945524718
X1,MAGA,5,X16,16,0.0624385313204207,0.112596767945291,25,2.76306755253586e-13,5,1,0.0483773957986713,0.0486754897906818,0.90549945524718
