Intervention,Method,Rank,Node,NodeId,EffectTVD,EffectMeanShift,ReferenceRank,ReferenceEffectTVD,MethodRank,IsDescendantInMethod,Spearman,Kendall,NDCG_at_5
X1,AdaCSE,15,X3,3,4.29080109329294e-06,8.35698548251607e-06,4,0.0286859336393597,15,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,16,X2,2,4.21903405989354e-06,8.37381937257575e-06,6,0.0108630086416883,16,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,17,X20,20,3.14072081791794e-06,5.96936777252921e-06,30,0,17,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,18,X32,30,2.97413190980533e-06,5.71633109114345e-06,7,0.00169461768999729,18,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,19,X12,12,2.95457725443815e-06,5.3034438751709e-06,15,1.40002664739125e-08,19,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,20,X30,29,2.65437549765157e-06,5.08989003922267e-06,26,5.33184607576231e-14,20,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,21,X5,5,1.06325618726144e-06,2.12243111530341e-06,29,0,21,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,22,X6,6,9.60964233409634e-07,1.84218560272953e-06,3,0.0328748744129432,22,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,23,X15,15,5.53577280015816e-07,9.63489261041062e-07,21,6.49863496349212e-12,23,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,24,X17,17,3.90731658750365e-07,7.41853324548458e-07,24,3.67816888058314e-13,24,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,25,X21,21,3.39946482075248e-09,5.71852165620612e-09,8,0.000463876998960722,25,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,26,X10,10,5.89022386421334e-10,1.00996122576191e-09,28,5.55111512312578e-17,26,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,27,X28,27,5.71958203021694e-10,9.89078596802528e-10,22,1.5640544415163e-12,27,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,AdaCSE,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.252643308462164,0.168591673623248,0.905499331595409
X1,PSX,1,X25,25,0.640049190675527,0.972734560987936,1,0.610611212066713,1,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,2,X26,26,0.203769925232623,0.398472936569424,12,6.32754551532777e-08,2,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,3,X4,4,0.109373369162636,0.21811024402201,14,2.0781289217231e-08,3,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,4,X30,29,0.049687991391297,0.0902617877089524,26,5.33184607576231e-14,4,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,5,X17,17,0.00652089693957775,0.0126599502437579,24,3.67816888058314e-13,5,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,6,X28,27,0.00100962770731705,0.0012262974961097,22,1.5640544415163e-12,6,1,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,7,X29,28,3.31996967686821e-06,1.35988209315485e-06,20,6.80324963031609e-11,7,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,8,X14,14,3.87990161776486e-07,5.13034100979581e-07,19,1.89280729978591e-10,8,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,9,X18,18,3.55388909578647e-07,4.62436196002614e-07,23,9.16072773193832e-13,9,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,10,X11,11,1.27130078464432e-07,2.30243676124786e-07,17,2.04126446301522e-09,10,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,11,X20,20,1.17904875474029e-07,2.32674340683303e-07,30,0,11,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,12,X22,22,9.6380554731601e-08,1.70871096383252e-07,13,3.09196947489987e-08,12,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,13,X9,9,9.15536330081679e-08,1.56362433223478e-07,10,1.4014527366657e-06,13,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,14,X5,5,6.14101682006041e-08,1.08052492286959e-07,29,0,14,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,15,X15,15,4.55180340919181e-08,7.74399153691263e-08,21,6.49863496349212e-12,15,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,16,X21,21,4.23252152492726e-08,7.78232704945481e-08,8,0.000463876998960722,16,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,17,X6,6,3.71985909020101e-08,7.13912764460645e-08,3,0.0328748744129432,17,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,18,X32,30,2.80476288583298e-08,5.29631747347992e-08,7,0.00169461768999729,18,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,19,X23,23,1.43081315406857e-08,2.8535024565457e-08,5,0.0241395742803053,19,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,20,X24,24,1.23754733960535e-08,2.4429178235863e-08,2,0.0405671837754507,20,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,21,X3,3,8.93662638334902e-09,1.77956058777795e-08,4,0.0286859336393597,21,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,22,X2,2,2.45339859539229e-12,4.58300064565265e-12,6,0.0108630086416883,22,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,23,X13,13,8.32667268468867e-17,4.44089209850063e-16,18,2.97488617073682e-10,23,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,24,X7,7,5.55111512312578e-17,0,11,1.93876354276368e-07,24,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,25,X8,8,5.55111512312578e-17,0,9,1.51984855462084e-06,25,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,26,X12,12,5.55111512312578e-17,0,15,1.40002664739125e-08,26,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,27,X16,16,2.77555756156289e-17,2.22044604925031e-16,25,2.76306755253586e-13,27,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,28,X19,19,2.77555756156289e-17,0,27,1.77635683940025e-15,28,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,29,X33,31,2.77555756156289e-17,0,16,2.08682082725176e-09,29,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,PSX,30,X10,10,0,0,28,5.55111512312578e-17,30,0,-0.0391938655962753,-0.0370805760055666,0.905499331424815
X1,EKGA-std,1,X30,29,0.640129895683843,0.970579593622098,26,5.33184607576231e-14,1,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,2,X29,28,0.115249312667518,0.199905549641498,20,6.80324963031609e-11,2,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,3,X17,17,0.0645863518666174,0.12805683140532,24,3.67816888058314e-13,3,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,4,X12,12,0.0244442017835982,0.045270952184695,15,1.40002664739125e-08,4,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,5,X18,18,0.0094329287877738,0.0070695787429782,23,9.16072773193832e-13,5,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,6,X20,20,0.00721485791478685,0.00780031501980938,30,0,6,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,7,X22,22,0.00249527145138154,0.00384901252363257,13,3.09196947489987e-08,7,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,8,X14,14,0.00195726101006921,0.00306864466232049,19,1.89280729978591e-10,8,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,9,X11,11,0.00162455574863093,0.00289236374019453,17,2.04126446301522e-09,9,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,10,X6,6,0.00137788706837241,0.00113936255844749,3,0.0328748744129432,10,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,11,X16,16,0.000754787473522284,0.00126941895937493,25,2.76306755253586e-13,11,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,12,X28,27,0.000723835608956447,0.00136387113346204,22,1.5640544415163e-12,12,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,13,X10,10,0.000712201442353677,0.00135925388409142,28,5.55111512312578e-17,13,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,14,X13,13,0.000684645875354745,0.0011819260220598,18,2.97488617073682e-10,14,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,15,X32,30,0.000287102357025781,0.000573443227358084,7,0.00169461768999729,15,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,16,X5,5,0.000252771265909418,0.000319883076653316,29,0,16,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,17,X21,21,0.000183563832005684,0.000363069641299063,8,0.000463876998960722,17,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,18,X33,31,0.000123676892192587,0.000246256770603637,16,2.08682082725176e-09,18,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,19,X4,4,8.3532745062842e-05,0.000159696760861694,14,2.0781289217231e-08,19,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,20,X23,23,7.32240474846657e-05,0.000137699070094754,5,0.0241395742803053,20,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,21,X24,24,6.24860255444282e-05,0.000118203919577731,2,0.0405671837754507,21,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,22,X25,25,4.57772848702631e-05,4.71746500336767e-05,1,0.610611212066713,22,1,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,23,X3,3,4.40644085254183e-05,8.61246630434742e-05,4,0.0286859336393597,23,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,24,X7,7,3.70107866053959e-05,2.54073253111997e-05,11,1.93876354276368e-07,24,1,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,25,X26,26,3.47381649679346e-05,6.57246709334647e-05,12,6.32754551532777e-08,25,1,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,26,X9,9,4.40710310573023e-06,8.10023560404716e-06,10,1.4014527366657e-06,26,1,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,27,X2,2,3.1279989083921e-06,5.92956396960886e-06,6,0.0108630086416883,27,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,28,X8,8,0,0,9,1.51984855462084e-06,28,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,29,X15,15,0,0,21,6.49863496349212e-12,29,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,EKGA-std,30,X19,19,0,0,27,1.77635683940025e-15,30,0,-0.433834192240315,-0.307160172491672,9.00604044328029e-09
X1,AESL-GA,1,X25,25,2.16527984161774e-05,2.18038784658425e-05,1,0.610611212066713,1,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,2,X26,26,4.20947499160662e-06,7.04705778131753e-06,12,6.32754551532777e-08,2,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,3,X4,4,1.98950896382333e-06,3.84021515653643e-06,14,2.0781289217231e-08,3,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,4,X7,7,1.18433092341497e-06,2.12981667857548e-06,11,1.93876354276368e-07,4,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,5,X16,16,1.10661707680704e-06,2.00344590650658e-06,25,2.76306755253586e-13,5,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,6,X13,13,1.09806711307003e-06,1.99489910324147e-06,18,2.97488617073682e-10,6,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,7,X18,18,2.74556568424789e-07,5.42262631020307e-07,23,9.16072773193832e-13,7,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,8,X20,20,1.52044844964339e-07,2.92272121171777e-07,30,0,8,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,9,X29,28,1.13119413142071e-07,2.21467975070055e-07,20,6.80324963031609e-11,9,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,10,X22,22,7.74045913198851e-08,1.46899915787202e-07,13,3.09196947489987e-08,10,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,11,X5,5,5.1898545322393e-08,1.02192164952442e-07,29,0,11,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,12,X6,6,4.62766179820662e-08,8.89559457206701e-08,3,0.0328748744129432,12,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,13,X14,14,4.44398898236109e-08,8.5555717177499e-08,19,1.89280729978591e-10,13,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,14,X30,29,2.68968033678707e-08,5.2044787146599e-08,26,5.33184607576231e-14,14,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,15,X15,15,4.51599962980609e-09,8.05662558889253e-09,21,6.49863496349212e-12,15,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,16,X17,17,3.97992144796078e-09,7.56688978142961e-09,24,3.67816888058314e-13,16,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,17,X11,11,2.79274936509921e-11,4.15147916044134e-11,17,2.04126446301522e-09,17,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,18,X9,9,7.50083328782125e-12,1.37383437959215e-11,10,1.4014527366657e-06,18,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,19,X23,23,6.77446987396024e-12,1.25188748256733e-11,5,0.0241395742803053,19,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,20,X24,24,5.5534465914775e-12,1.06825659429433e-11,2,0.0405671837754507,20,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,21,X3,3,4.38915570555309e-12,8.5096374391469e-12,4,0.0286859336393597,21,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,22,X2,2,3.34496319531752e-12,6.53788134741262e-12,6,0.0108630086416883,22,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,23,X33,31,1.95604643593583e-12,3.54249962697395e-12,16,2.08682082725176e-09,23,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,24,X12,12,7.68524133221149e-13,1.25854882071508e-12,15,1.40002664739125e-08,24,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,25,X21,21,5.96744875736022e-15,9.99200722162641e-15,8,0.000463876998960722,25,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,26,X32,30,3.5527136788005e-15,6.66133814775094e-15,7,0.00169461768999729,26,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,27,X8,8,0,0,9,1.51984855462084e-06,27,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,28,X10,10,0,0,28,5.55111512312578e-17,28,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,AESL-GA,30,X28,27,0,0,22,1.5640544415163e-12,30,0,-0.0467758337213052,-0.0231753600034791,0.90549945524718
X1,hybrid-SLA,1,X25,25,0.640927760357765,0.974617450910094,1,0.610611212066713,1,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,2,X28,27,0.104806706476876,0.16396238936202,22,1.5640544415163e-12,2,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,3,X10,10,0.102632491896216,0.161437682221688,28,5.55111512312578e-17,3,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,4,X21,21,0.016515184442452,0.0300439442889364,8,0.000463876998960722,4,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,5,X32,30,0.00964067533429042,0.0190865786416277,7,0.00169461768999729,5,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,6,X23,23,0.00945788264205502,0.018002068922689,5,0.0241395742803053,6,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,7,X24,24,0.00783542371944865,0.0153817773496754,2,0.0405671837754507,7,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,8,X3,3,0.00565399920507181,0.0112032467704166,4,0.0286859336393597,8,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,9,X2,2,0.00564801581138441,0.0111690471485613,6,0.0108630086416883,9,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,10,X11,11,0.00536919330748298,0.00954373101192529,17,2.04126446301522e-09,10,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,11,X22,22,0.00320015656719858,0.00600649745998005,13,3.09196947489987e-08,11,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,12,X18,18,0.00314748303926693,0.00628498371970987,23,9.16072773193832e-13,12,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,13,X29,28,0.00131687084994461,0.00257053750938052,20,6.80324963031609e-11,13,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,14,X9,9,0.00125000934506311,0.00187551277145914,10,1.4014527366657e-06,14,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,15,X20,20,0.000900266010588263,0.00167154731724395,30,0,15,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,16,X26,26,0.000654093318353477,0.00112519273399592,12,6.32754551532777e-08,16,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,17,X14,14,0.000516151112544272,0.000993058026563798,19,1.89280729978591e-10,17,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,18,X16,16,0.000345751696480268,0.000673976871192306,25,2.76306755253586e-13,18,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,19,X13,13,0.000345457810366323,0.000666996350801696,18,2.97488617073682e-10,19,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,20,X7,7,0.000336915759238221,0.000650311884818677,11,1.93876354276368e-07,20,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,21,X12,12,0.000327675784672715,0.000609592148286708,15,1.40002664739125e-08,21,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,22,X4,4,0.000319164643828446,0.000615754748793496,14,2.0781289217231e-08,22,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,23,X30,29,0.000312268220183237,0.000604478725863444,26,5.33184607576231e-14,23,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,24,X5,5,0.000300444154467783,0.000596974968312125,29,0,24,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,25,X6,6,0.0002702783389264,0.000517755613726578,3,0.0328748744129432,25,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,26,X15,15,5.24488275986668e-05,9.35692733241567e-05,21,6.49863496349212e-12,26,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,27,X17,17,4.62171647270249e-05,8.78766145477883e-05,24,3.67816888058314e-13,27,1,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,hybrid-SLA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.348580987710792,0.256351722906583,0.906767686660194
X1,MIGA,1,X25,25,2.16386179426598e-05,2.17752065436727e-05,1,0.610611212066713,1,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,2,X26,26,4.46152631161656e-06,7.41957458272324e-06,12,6.32754551532777e-08,2,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,3,X4,4,2.09158900882356e-06,4.06209183889672e-06,14,2.0781289217231e-08,3,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,4,X13,13,1.18914450977781e-06,2.13894300848949e-06,18,2.97488617073682e-10,4,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,5,X16,16,1.14289250019439e-06,2.06437414185245e-06,25,2.76306755253586e-13,5,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,6,X7,7,3.63909100492554e-07,7.02402935814916e-07,11,1.93876354276368e-07,6,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,7,X24,24,1.98363368258958e-07,3.44632173021608e-07,2,0.0405671837754507,7,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,8,X23,23,1.62235423456503e-07,2.90628080712452e-07,5,0.0241395742803053,8,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,9,X3,3,1.33727048545751e-07,2.5085200872077e-07,4,0.0286859336393597,9,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,10,X8,8,1.21319769869066e-07,1.74349594539436e-07,9,1.51984855462084e-06,10,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,11,X20,20,9.54330165170436e-08,1.86490566544961e-07,30,0,11,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,12,X2,2,9.23106650008165e-08,1.79581759240932e-07,6,0.0108630086416883,12,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,13,X21,21,7.85528486701992e-08,1.56010834917453e-07,8,0.000463876998960722,13,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,14,X32,30,5.01525966867256e-08,9.75062091068679e-08,7,0.00169461768999729,14,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,15,X22,22,3.495847467061e-08,6.14776105578585e-08,13,3.09196947489987e-08,15,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,16,X5,5,3.30977396323373e-08,6.59650534196032e-08,29,0,16,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,17,X6,6,2.98682078792023e-08,5.73060505715262e-08,3,0.0328748744129432,17,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,18,X11,11,2.01125124332791e-08,3.62323477887116e-08,17,2.04126446301522e-09,18,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,19,X15,15,1.6840691174913e-08,2.98022477807081e-08,21,6.49863496349212e-12,19,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,20,X10,10,1.62848362850188e-08,2.86838277574475e-08,28,5.55111512312578e-17,20,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,21,X28,27,1.58297959740317e-08,2.81014145286917e-08,22,1.5640544415163e-12,21,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,22,X9,9,1.47643887393745e-08,2.81803362867095e-08,10,1.4014527366657e-06,22,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,23,X18,18,1.26895496332935e-08,2.22090319468293e-08,23,9.16072773193832e-13,23,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,24,X29,28,4.48237047478983e-09,8.92559448573138e-09,20,6.80324963031609e-11,24,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,25,X14,14,1.78080028501171e-09,3.44721318157326e-09,19,1.89280729978591e-10,25,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,26,X12,12,1.14823694996602e-09,2.13817763494717e-09,15,1.40002664739125e-08,26,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,27,X30,29,1.08223030537147e-09,2.08633821330295e-09,26,5.33184607576231e-14,27,0,0.479252422589578,0.33141563945685,0.905499331614724
X1,MIGA,28,X17,17,1.59796370580167e-10,3.03642444521302e-10,24,3.67816888058314e-13,28,0,0.479252422589578,0.33141563945685,0.905499331614724
