Intervention,Method,Rank,Node,NodeId,EffectTVD,EffectMeanShift,ReferenceRank,ReferenceEffectTVD,MethodRank,IsDescendantInMethod,Spearman,Kendall,NDCG_at_5
X1,AdaCSE,21,X15,15,6.52719015484249e-06,1.15748207765165e-05,21,6.49863496349212e-12,21,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,22,X29,28,5.31693585367754e-06,1.02705388118629e-05,20,6.80324963031609e-11,22,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,23,X32,30,2.36482891438627e-06,4.6614679187762e-06,7,0.00169461768999729,23,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,24,X14,14,2.06716356779268e-06,3.9681534853564e-06,19,1.89280729978591e-10,24,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,25,X12,12,1.30474186565976e-06,2.42639887559903e-06,15,1.40002664739125e-08,25,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,26,X30,29,1.24959714181694e-06,2.42183377663352e-06,26,5.33184607576231e-14,26,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,27,X17,17,1.850740511955e-07,3.51961710443049e-07,24,3.67816888058314e-13,27,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,AdaCSE,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.158041188553424,0.122402174000441,0.905499331595409
X1,PSX,1,X25,25,0.640781377847414,0.97444677126752,1,0.610611212066713,1,1,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,2,X26,26,0.152961292167889,0.280871406460983,12,6.32754551532777e-08,2,1,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,3,X9,9,0.0270387794886398,0.0465350667843005,10,1.4014527366657e-06,3,1,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,4,X13,13,0.00989957963270297,0.0136461020791792,18,2.97488617073682e-10,4,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,5,X32,30,0.00452317430769592,0.00855356773933891,7,0.00169461768999729,5,1,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,6,X16,16,0.00275429221395782,0.00456583192136772,25,2.76306755253586e-13,6,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,7,X7,7,0.002544315585642,0.00431725733849309,11,1.93876354276368e-07,7,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,8,X23,23,0.00217397427317106,0.0041472457402163,5,0.0241395742803053,8,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,9,X24,24,0.00180247130364775,0.0035439339879797,2,0.0405671837754507,9,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,10,X2,2,0.00146681295798115,0.00285269616404227,6,0.0108630086416883,10,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,11,X3,3,0.00130180724930026,0.00258122754016532,4,0.0286859336393597,11,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,12,X28,27,0.00091601449436296,0.00163849933860405,22,1.5640544415163e-12,12,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,13,X10,10,0.000905254223141999,0.00162974958039364,28,5.55111512312578e-17,13,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,14,X4,4,0.000586600441302626,0.000765555517878491,14,2.0781289217231e-08,14,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,15,X20,20,0.000553088994147743,0.00107258083141337,30,0,15,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,16,X21,21,0.000250759358636499,0.000424517207136876,8,0.000463876998960722,16,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,17,X22,22,0.000204780830150686,0.000378654129465472,13,3.09196947489987e-08,17,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,18,X11,11,3.07800551241355e-05,5.95839633685813e-05,17,2.04126446301522e-09,18,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,19,X18,18,1.9060768532031e-05,3.77714440995547e-05,23,9.16072773193832e-13,19,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,20,X29,28,6.94141744073118e-06,1.35619894932049e-05,20,6.80324963031609e-11,20,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,21,X6,6,3.58436165959208e-06,6.5118844227996e-06,3,0.0328748744129432,21,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,22,X15,15,2.78857082225414e-06,4.75230369900714e-06,21,6.49863496349212e-12,22,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,23,X12,12,2.50740943005812e-06,4.84644735077033e-06,15,1.40002664739125e-08,23,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,24,X30,29,4.19025084519298e-07,7.4874589861551e-07,26,5.33184607576231e-14,24,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,25,X14,14,5.55111512312578e-17,0,19,1.89280729978591e-10,25,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,26,X5,5,2.77555756156289e-17,0,29,0,26,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,27,X8,8,2.77555756156289e-17,0,9,1.51984855462084e-06,27,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,28,X17,17,2.77555756156289e-17,0,24,3.67816888058314e-13,28,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,29,X19,19,2.77555756156289e-17,0,27,1.77635683940025e-15,29,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,PSX,30,X33,31,2.77555756156289e-17,0,16,2.08682082725176e-09,30,0,0.457131140563852,0.321321478499968,0.906472522199506
X1,EKGA-std,1,X25,25,2.17583746180416e-05,2.20740478480419e-05,1,0.610611212066713,1,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,2,X4,4,2.69623562945687e-06,4.40915053445678e-06,14,2.0781289217231e-08,2,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,3,X16,16,1.65496089873929e-06,2.74842009995169e-06,25,2.76306755253586e-13,3,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,4,X13,13,1.51936754985704e-06,2.58054422053178e-06,18,2.97488617073682e-10,4,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,5,X26,26,1.34380676514168e-06,2.50835459869592e-06,12,6.32754551532777e-08,5,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,6,X28,27,6.93356135339496e-07,1.21767781369186e-06,22,1.5640544415163e-12,6,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,7,X10,10,6.80828547983126e-07,1.19696624700794e-06,28,5.55111512312578e-17,7,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,8,X23,23,5.04817628144139e-07,1.00091306398653e-06,5,0.0241395742803053,8,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,9,X24,24,4.84282514146006e-07,9.65360585247765e-07,2,0.0405671837754507,9,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,10,X18,18,3.95626874871713e-07,6.92316699746343e-07,23,9.16072773193832e-13,10,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,11,X3,3,3.51331112841136e-07,6.89517936081074e-07,4,0.0286859336393597,11,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,12,X2,2,3.11542345504678e-07,6.22613357537105e-07,6,0.0108630086416883,12,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,13,X20,20,2.14323458952448e-07,4.06294587529388e-07,30,0,13,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,14,X11,11,1.83043993906562e-07,3.55135383989236e-07,17,2.04126446301522e-09,14,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,15,X29,28,1.52770045253048e-07,2.90250350420962e-07,20,6.80324963031609e-11,15,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,16,X8,8,1.48985052461637e-07,2.86717187325536e-07,9,1.51984855462084e-06,16,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,17,X9,9,1.44678872049386e-07,2.86912978708642e-07,10,1.4014527366657e-06,17,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,18,X21,21,1.28748848693405e-07,2.56696068845486e-07,8,0.000463876998960722,18,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,19,X32,30,1.10370527800496e-07,2.17868139973376e-07,7,0.00169461768999729,19,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,20,X22,22,1.06968510160677e-07,2.04920513446893e-07,13,3.09196947489987e-08,20,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,21,X5,5,7.2151455393632e-08,1.41677372056392e-07,29,0,21,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,22,X14,14,5.86406860292321e-08,1.12160368548331e-07,19,1.89280729978591e-10,22,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,23,X6,6,5.85788351159522e-08,1.11135614933033e-07,3,0.0328748744129432,23,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,24,X30,29,4.01972388708316e-08,7.46154018571588e-08,26,5.33184607576231e-14,24,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,25,X12,12,3.28169254271149e-08,5.41853264479641e-08,15,1.40002664739125e-08,25,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,26,X17,17,5.80868303456938e-09,1.09732862796363e-08,24,3.67816888058314e-13,26,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,27,X7,7,5.10018166588466e-10,8.963105813109e-10,11,1.93876354276368e-07,27,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,28,X15,15,2.31148433726958e-13,4.2676973066591e-13,21,6.49863496349212e-12,28,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,EKGA-std,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.185135736537606,0.140552995391705,0.905499312747053
X1,AESL-GA,1,X25,25,2.15974709861788e-05,2.17272803975099e-05,1,0.610611212066713,1,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,2,X26,26,4.19410261265352e-06,7.04117434802143e-06,12,6.32754551532777e-08,2,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,3,X4,4,1.98091858666372e-06,3.85487183396371e-06,14,2.0781289217231e-08,3,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,4,X16,16,9.99774806637044e-07,1.99629988406613e-06,25,2.76306755253586e-13,4,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,5,X7,7,9.8460897765551e-07,1.96167180588347e-06,11,1.93876354276368e-07,5,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,6,X13,13,3.92004453536599e-07,7.36246488219905e-07,18,2.97488617073682e-10,6,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,7,X18,18,2.51213410157325e-07,4.8708406996667e-07,23,9.16072773193832e-13,7,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,8,X9,9,1.58659173826736e-07,3.01141570790975e-07,10,1.4014527366657e-06,8,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,9,X20,20,1.35925890126787e-07,2.61806893497862e-07,30,0,9,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,10,X29,28,1.00995527663184e-07,1.98422020591948e-07,20,6.80324963031609e-11,10,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,11,X23,23,8.96789956739141e-08,1.6977009975605e-07,5,0.0241395742803053,11,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,12,X24,24,7.41270111681569e-08,1.45007775120831e-07,2,0.0405671837754507,12,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,13,X3,3,5.33821441495164e-08,1.05613926937309e-07,4,0.0286859336393597,13,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,14,X11,11,5.29441501195826e-08,1.03605426460263e-07,17,2.04126446301522e-09,14,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,15,X5,5,4.64880743067386e-08,9.1574536842387e-08,29,0,15,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,16,X2,2,4.51106468568607e-08,8.8644179552233e-08,6,0.0108630086416883,16,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,17,X6,6,4.14683875293864e-08,7.97083217207728e-08,3,0.0328748744129432,17,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,18,X14,14,3.97843420152366e-08,7.66501990767665e-08,19,1.89280729978591e-10,18,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,19,X22,22,2.59286171422346e-08,4.75658028520343e-08,13,3.09196947489987e-08,19,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,20,X12,12,2.53465483879278e-08,4.71638885723991e-08,15,1.40002664739125e-08,20,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,21,X30,29,2.41053708105454e-08,4.66102765273035e-08,26,5.33184607576231e-14,21,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,22,X15,15,2.37981491457706e-08,4.07409754821231e-08,21,6.49863496349212e-12,22,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,23,X21,21,1.96710687738744e-08,3.58118019683218e-08,8,0.000463876998960722,23,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,24,X32,30,1.29583022923097e-08,2.4368988604806e-08,7,0.00169461768999729,24,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,25,X17,17,3.56541446366876e-09,6.77806344384635e-09,24,3.67816888058314e-13,25,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,26,X10,10,5.55111512312578e-17,0,28,5.55111512312578e-17,26,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,27,X8,8,2.77555756156289e-17,0,9,1.51984855462084e-06,27,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,28,X19,19,2.77555756156289e-17,0,27,1.77635683940025e-15,28,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,29,X28,27,2.77555756156289e-17,0,22,1.5640544415163e-12,29,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,AESL-GA,30,X33,31,2.77555756156289e-17,0,16,2.08682082725176e-09,30,0,0.210936735876553,0.152957376022962,0.905499442647571
X1,hybrid-SLA,1,X25,25,2.16520193076775e-05,2.18026168787855e-05,1,0.610611212066713,1,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,2,X26,26,4.20880977017313e-06,7.04578406329759e-06,12,6.32754551532777e-08,2,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,3,X4,4,1.98341470006302e-06,3.85741121533556e-06,14,2.0781289217231e-08,3,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,4,X13,13,9.79250631943929e-07,1.91988662034959e-06,18,2.97488617073682e-10,4,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,5,X16,16,9.14835684900916e-07,1.79115058873691e-06,25,2.76306755253586e-13,5,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,6,X7,7,9.09072180810266e-07,1.79461392413316e-06,11,1.93876354276368e-07,6,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,7,X24,24,1.50906219825719e-07,2.58602720126788e-07,2,0.0405671837754507,7,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,8,X9,9,1.47825618163067e-07,2.22468909960583e-07,10,1.4014527366657e-06,8,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,9,X18,18,1.33300296079053e-07,2.47042778456219e-07,23,9.16072773193832e-13,9,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,10,X23,23,1.12686542985685e-07,2.01618661099801e-07,5,0.0241395742803053,10,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,11,X3,3,1.00981620787532e-07,1.8821822411752e-07,4,0.0286859336393597,11,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,12,X2,2,8.48147773402363e-08,1.59611845296226e-07,6,0.0108630086416883,12,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,13,X11,11,7.91237885211515e-08,1.5180661527836e-07,17,2.04126446301522e-09,13,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,14,X21,21,7.59980613718181e-08,1.50229607420727e-07,8,0.000463876998960722,14,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,15,X22,22,7.17455660437238e-08,1.43349487835565e-07,13,3.09196947489987e-08,15,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,16,X29,28,5.04559149183681e-08,1.00057774954365e-07,20,6.80324963031609e-11,16,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,17,X32,30,2.71566890641672e-08,5.39651239250816e-08,7,0.00169461768999729,17,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,18,X14,14,2.00202091571455e-08,3.86487295500615e-08,19,1.89280729978591e-10,18,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,19,X10,10,1.5675972409035e-08,2.75925349235706e-08,28,5.55111512312578e-17,19,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,20,X28,27,1.52375309869779e-08,2.70320237305555e-08,22,1.5640544415163e-12,20,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,21,X12,12,1.28196871174158e-08,2.38618760306508e-08,15,1.40002664739125e-08,21,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,22,X30,29,1.21381636131179e-08,2.34462471659924e-08,26,5.33184607576231e-14,22,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,23,X20,20,9.71437288943555e-09,1.86928357237548e-08,30,0,23,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,24,X5,5,3.31711333401152e-09,6.63093335795395e-09,29,0,24,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,25,X6,6,3.00232652628019e-09,5.75767611366018e-09,3,0.0328748744129432,25,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,26,X15,15,2.03490355121794e-09,3.63037111483777e-09,21,6.49863496349212e-12,26,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,27,X17,17,1.79428649715874e-09,3.41050476748705e-09,24,3.67816888058314e-13,27,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,hybrid-SLA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.410016717345644,0.302541222529391,0.905499331614724
X1,MIGA,1,X25,25,0.639862819991115,0.972353269759593,1,0.610611212066713,1,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,2,X26,26,0.20343979704806,0.398028944848829,12,6.32754551532777e-08,2,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,3,X4,4,0.109261701562221,0.217867083303129,14,2.0781289217231e-08,3,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,4,X16,16,0.0691444005398474,0.120779116201154,25,2.76306755253586e-13,4,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,5,X7,7,0.0678829556459606,0.118889134344925,11,1.93876354276368e-07,5,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,6,X13,13,0.0216945404076274,0.0429330310837317,18,2.97488617073682e-10,6,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,7,X20,20,0.0172832671070216,0.0342381473872859,30,0,7,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,8,X22,22,0.00835723406509534,0.0157567612332947,13,3.09196947489987e-08,8,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,9,X23,23,0.00666764005608669,0.0125643012024867,5,0.0241395742803053,9,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,10,X5,5,0.00607716275208536,0.0120803906688547,29,0,10,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,11,X6,6,0.00549489262580447,0.0104682132930232,3,0.0328748744129432,11,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,12,X24,24,0.00545480262953787,0.0107197802517718,2,0.0405671837754507,12,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,13,X3,3,0.00428834970726466,0.00846481059974513,4,0.0286859336393597,13,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,14,X2,2,0.00394983259452666,0.00779016888676942,6,0.0108630086416883,14,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,15,X11,11,0.00350340449611095,0.0069572198070933,17,2.04126446301522e-09,15,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,16,X18,18,0.00278980817493771,0.00516526987286792,23,9.16072773193832e-13,16,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,17,X21,21,0.00130987609366376,0.00238985277714687,8,0.000463876998960722,17,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,18,X9,9,0.00123344131171974,0.00238855874822796,10,1.4014527366657e-06,18,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,19,X30,29,0.00107361643240489,0.00212821555677944,26,5.33184607576231e-14,19,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,20,X32,30,0.00104962097187783,0.00197133692866425,7,0.00169461768999729,20,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,21,X10,10,0.00025133083762155,0.000449218290222486,28,5.55111512312578e-17,21,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,22,X28,27,0.00024445154000538,0.000440186174052837,22,1.5640544415163e-12,22,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,23,X15,15,0.000183726037372545,0.000327629412715691,21,6.49863496349212e-12,23,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,24,X17,17,0.000166354820738734,0.000306195365912032,24,3.67816888058314e-13,24,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,25,X29,28,1.30460623054551e-07,2.43499316265883e-07,20,6.80324963031609e-11,25,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,26,X14,14,4.93981601457083e-08,9.41114208785621e-08,19,1.89280729978591e-10,26,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,27,X12,12,3.05772883957278e-08,5.67937248341366e-08,15,1.40002664739125e-08,27,1,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,28,X8,8,2.77555756156289e-17,0,9,1.51984855462084e-06,28,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MIGA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.262349799732977,0.168202764976959,0.905499442647571
X1,MAGA,1,X25,25,0.642567732442068,0.977645037696059,1,0.610611212066713,1,1,0.20224979532831,0.148322304022266,0.905499331425467
X1,MAGA,2,X26,26,0.205316446439325,0.398001908573161,12,6.32754551532777e-08,2,1,0.20224979532831,0.148322304022266,0.905499331425467
