Intervention,Method,Rank,Node,NodeId,EffectTVD,EffectMeanShift,ReferenceRank,ReferenceEffectTVD,MethodRank,IsDescendantInMethod,Spearman,Kendall,NDCG_at_5
X1,AdaCSE,23,X6,6,7.92435016550019e-07,1.51827595251675e-06,3,0.0328748744129432,23,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,24,X12,12,5.2979374384754e-07,9.85183695956238e-07,15,1.40002664739125e-08,24,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,25,X30,29,5.0778362367665e-07,9.84374029844304e-07,26,5.33184607576231e-14,25,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,26,X15,15,4.56848650076669e-07,7.97805312258149e-07,21,6.49863496349212e-12,26,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,27,X17,17,7.52169823925453e-08,1.43048139555901e-07,24,3.67816888058314e-13,27,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,AdaCSE,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.396883717170078,0.279446472717987,0.905499331425568
X1,PSX,1,X25,25,0.635672499712384,0.970141481653339,1,0.610611212066713,1,1,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,2,X26,26,0.0351832326605283,0.0547070679779205,12,6.32754551532777e-08,2,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,3,X7,7,0.00757664891381093,0.0150390791047217,11,1.93876354276368e-07,3,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,4,X16,16,0.00707079238086392,0.0141395660957269,25,2.76306755253586e-13,4,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,5,X13,13,0.00662785637080021,0.0131975043715606,18,2.97488617073682e-10,5,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,6,X4,4,0.00598645795759625,0.0073330566551002,14,2.0781289217231e-08,6,1,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,7,X23,23,0.0046948702375135,0.00926457159971728,5,0.0241395742803053,7,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,8,X24,24,0.0041542137307127,0.00825998648947168,2,0.0405671837754507,8,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,9,X32,30,0.00334493386816695,0.006626124577644,7,0.00169461768999729,9,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,10,X3,3,0.00301019837921362,0.00601541338136435,4,0.0286859336393597,10,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,11,X18,18,0.00168271654600843,0.00327382379407326,23,9.16072773193832e-13,11,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,12,X29,28,0.00121933182407521,0.00200978544084762,20,6.80324963031609e-11,12,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,13,X20,20,0.000793759350109224,0.00150283172215682,30,0,13,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,14,X11,11,0.000597855095116645,0.00112928786731814,17,2.04126446301522e-09,14,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,15,X12,12,0.000532749079733691,0.000812499853260373,15,1.40002664739125e-08,15,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,16,X22,22,0.000506441235326477,0.000942863561252949,13,3.09196947489987e-08,16,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,17,X14,14,0.000420303684200929,0.000777820616865377,19,1.89280729978591e-10,17,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,18,X21,21,0.000404928896552914,0.000798295250663106,8,0.000463876998960722,18,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,19,X5,5,0.00026808122724023,0.000534727352264452,29,0,19,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,20,X9,9,0.000190878544259976,0.000356176879112491,10,1.4014527366657e-06,20,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,21,X15,15,0.000139491110860812,0.000242956408295525,21,6.49863496349212e-12,21,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,22,X28,27,9.87755251624367e-05,0.000155944772013861,22,1.5640544415163e-12,22,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,23,X10,10,8.34584643462921e-05,0.000147456581284233,28,5.55111512312578e-17,23,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,24,X6,6,5.74481980585018e-05,0.000108887896405729,3,0.0328748744129432,24,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,25,X2,2,3.47864561528466e-05,6.93286318722564e-05,6,0.0108630086416883,25,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,26,X30,29,2.92659847839216e-05,4.39328962849039e-05,26,5.33184607576231e-14,26,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,27,X8,8,0,0,9,1.51984855462084e-06,27,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,28,X17,17,0,0,24,3.67816888058314e-13,28,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,PSX,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.3058248557112,0.208578240031312,0.905499459940131
X1,EKGA-std,1,X25,25,0.639807481055183,0.971989727427843,1,0.610611212066713,1,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,2,X26,26,0.207730022774629,0.40104408080652,12,6.32754551532777e-08,2,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,3,X4,4,0.127979986186624,0.253330377271157,14,2.0781289217231e-08,3,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,4,X9,9,0.0288877696189081,0.0459091261496676,10,1.4014527366657e-06,4,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,5,X7,7,0.0275890422035877,0.0533926067930257,11,1.93876354276368e-07,5,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,6,X13,13,0.0259888682407936,0.050126256136733,18,2.97488617073682e-10,6,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,7,X16,16,0.0259797986331337,0.0501337083049942,25,2.76306755253586e-13,7,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,8,X24,24,0.0188070649843018,0.0360349522799823,2,0.0405671837754507,8,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,9,X23,23,0.0175762434782951,0.0343712230951254,5,0.0241395742803053,9,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,10,X32,30,0.015824348161263,0.031165216202824,7,0.00169461768999729,10,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,11,X11,11,0.013756333808066,0.0262770599306588,17,2.04126446301522e-09,11,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,12,X2,2,0.0107267924297334,0.0213619651454695,6,0.0108630086416883,12,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,13,X20,20,0.0105123121940532,0.0200351588392922,30,0,13,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,14,X28,27,0.0097097331176719,0.0148906192349127,22,1.5640544415163e-12,14,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,15,X10,10,0.00409573840071734,0.00813304679228377,28,5.55111512312578e-17,15,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,16,X18,18,0.00373484445911404,0.00632855780124464,23,9.16072773193832e-13,16,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,17,X5,5,0.00356486082246035,0.00711988367436023,29,0,17,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,18,X21,21,0.00330552066327722,0.00659611918775527,8,0.000463876998960722,18,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,19,X8,8,0.00250879556309952,0.00438580651238274,9,1.51984855462084e-06,19,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,20,X29,28,0.0019189449124406,0.00337395260482731,20,6.80324963031609e-11,20,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,21,X30,29,0.00162292108944292,0.00285420892608901,26,5.33184607576231e-14,21,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,22,X3,3,0.00126073575306296,0.00223262144226988,4,0.0286859336393597,22,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,23,X22,22,0.000848399337080336,0.00166372517344837,13,3.09196947489987e-08,23,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,24,X14,14,0.000823538474677726,0.00159958775532965,19,1.89280729978591e-10,24,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,25,X12,12,0.000280267381731647,0.000559099586301182,15,1.40002664739125e-08,25,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,26,X6,6,0.00026711266899565,0.000460884629401193,3,0.0328748744129432,26,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,27,X17,17,0.000227552637764028,0.000426259969748433,24,3.67816888058314e-13,27,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,28,X15,15,0.00013855436689994,0.000245718593014921,21,6.49863496349212e-12,28,1,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.298175344904317,0.205069124423963,0.905500337709175
X1,EKGA-std,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.298175344904317,0.205069124423963,0.905500337709175
X1,AESL-GA,1,X25,25,2.1649075531649e-05,2.17987405275455e-05,1,0.610611212066713,1,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,2,X26,26,4.20848184951028e-06,7.04676950347149e-06,12,6.32754551532777e-08,2,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,3,X4,4,1.98360020950417e-06,3.85794952029173e-06,14,2.0781289217231e-08,3,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,4,X16,16,1.0602862422493e-06,2.09724141564394e-06,25,2.76306755253586e-13,4,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,5,X13,13,9.92425449569678e-07,1.95773179445524e-06,18,2.97488617073682e-10,5,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,6,X7,7,9.85911824624708e-07,1.96751448733323e-06,11,1.93876354276368e-07,6,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,7,X9,9,1.86174540672823e-07,3.02264890450488e-07,10,1.4014527366657e-06,7,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,8,X11,11,5.77689273362214e-08,1.07025871276534e-07,17,2.04126446301522e-09,8,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,9,X18,18,3.54854192141651e-08,6.84446870291566e-08,23,9.16072773193832e-13,9,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,10,X22,22,3.30880097210162e-08,6.61228565235206e-08,13,3.09196947489987e-08,10,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,11,X23,23,1.936400600977e-08,3.46033091069842e-08,5,0.0241395742803053,11,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,12,X24,24,1.55348582608905e-08,2.94075306328523e-08,2,0.0405671837754507,12,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,13,X29,28,1.44974825477817e-08,2.81126197876347e-08,20,6.80324963031609e-11,13,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,14,X3,3,1.17141981947899e-08,2.32911125941371e-08,4,0.0286859336393597,14,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,15,X2,2,1.09964955474773e-08,2.13780451119305e-08,6,0.0108630086416883,15,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,16,X20,20,9.96798790731113e-09,1.87312048094412e-08,30,0,16,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,17,X5,5,8.24554288736401e-09,1.55462376305593e-08,29,0,17,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,18,X14,14,5.65330918189666e-09,1.08612563387567e-08,19,1.89280729978591e-10,18,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,19,X12,12,3.57588877952786e-09,6.65089316953527e-09,15,1.40002664739125e-08,19,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,20,X6,6,3.02184016698348e-09,5.79090086993972e-09,3,0.0328748744129432,20,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,21,X10,10,2.53463489086059e-09,2.78136447207089e-09,28,5.55111512312578e-17,21,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,22,X28,27,2.46547551818743e-09,2.75690581474919e-09,22,1.5640544415163e-12,22,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,23,X30,29,1.26169197312009e-09,2.51233833736819e-09,26,5.33184607576231e-14,23,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,24,X21,21,2.60355070835772e-11,4.18030055016061e-11,8,0.000463876998960722,24,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,25,X32,30,1.53430324001391e-11,2.85562684609886e-11,7,0.00169461768999729,25,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,26,X8,8,0,0,9,1.51984855462084e-06,26,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,27,X15,15,0,0,21,6.49863496349212e-12,27,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,28,X17,17,0,0,24,3.67816888058314e-13,28,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,AESL-GA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.248411751506405,0.158332322739115,0.905499331595409
X1,hybrid-SLA,1,X25,25,2.16420926972272e-05,2.17815586105452e-05,1,0.610611212066713,1,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,2,X26,26,4.20552282839881e-06,7.03766865584043e-06,12,6.32754551532777e-08,2,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,3,X4,4,1.98128666908937e-06,3.85297025307096e-06,14,2.0781289217231e-08,3,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,4,X13,13,1.00445787645786e-06,1.96942374008913e-06,18,2.97488617073682e-10,4,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,5,X16,16,9.42288339439434e-07,1.84602629804687e-06,25,2.76306755253586e-13,5,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,6,X7,7,9.37092950736851e-07,1.84922637647134e-06,11,1.93876354276368e-07,6,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,7,X23,23,3.95742510622688e-07,7.59077706469213e-07,5,0.0241395742803053,7,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,8,X10,10,3.32342052655754e-07,1.68095950492386e-07,28,5.55111512312578e-17,8,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,9,X24,24,3.28750227873709e-07,6.48803084146721e-07,2,0.0405671837754507,9,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,10,X28,27,3.13503060206388e-07,1.60963451456553e-07,22,1.5640544415163e-12,10,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,11,X18,18,2.90368345146064e-07,5.68447153792562e-07,23,9.16072773193832e-13,11,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,12,X3,3,2.37945514430793e-07,4.72564944287157e-07,4,0.0286859336393597,12,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,13,X2,2,2.37793357116267e-07,4.71190529260923e-07,6,0.0108630086416883,13,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,14,X22,22,1.31314466828014e-07,2.50752353103678e-07,13,3.09196947489987e-08,14,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,15,X29,28,1.18233652562916e-07,2.31843169995471e-07,20,6.80324963031609e-11,15,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,16,X21,21,1.01896686255376e-07,2.02150507888632e-07,8,0.000463876998960722,16,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,17,X11,11,7.69918761800437e-08,1.51031835038395e-07,17,2.04126446301522e-09,17,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,18,X32,30,7.08268788340849e-08,1.38517177727948e-07,7,0.00169461768999729,18,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,19,X14,14,4.65054415532684e-08,8.95624174823695e-08,19,1.89280729978591e-10,19,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,20,X12,12,2.95974268982313e-08,5.50701644286278e-08,15,1.40002664739125e-08,20,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,21,X30,29,2.81703221582941e-08,5.44845373262604e-08,26,5.33184607576231e-14,21,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,22,X9,9,2.67173455859027e-08,5.18762055534694e-08,10,1.4014527366657e-06,22,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,23,X17,17,4.16728665464383e-09,7.92257504045324e-09,24,3.67816888058314e-13,23,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,24,X20,20,1.51592929875655e-09,9.58187307276148e-10,30,0,24,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,25,X5,5,1.72283465271761e-10,2.40920838834313e-10,29,0,25,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,26,X6,6,1.14460885214385e-10,2.2397506072025e-10,3,0.0328748744129432,26,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,27,X15,15,5.96441229738787e-11,5.46118705813115e-11,21,6.49863496349212e-12,27,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,28,X8,8,0,0,9,1.51984855462084e-06,28,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,29,X19,19,0,0,27,1.77635683940025e-15,29,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,hybrid-SLA,30,X33,31,0,0,16,2.08682082725176e-09,30,0,0.267557054424248,0.200924323359214,0.905499331614724
X1,MIGA,1,X25,25,0.639762304204789,0.972413831748513,1,0.610611212066713,1,1,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,2,X26,26,0.000554573864675167,0.000904932416813775,12,6.32754551532777e-08,2,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,3,X4,4,0.000258799138253218,0.000497523563771418,14,2.0781289217231e-08,3,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,4,X7,7,0.000152728308389499,0.000267351405437655,11,1.93876354276368e-07,4,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,5,X16,16,0.00014829723793397,0.000259182961565463,25,2.76306755253586e-13,5,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,6,X13,13,4.39706734575995e-05,8.70918637678741e-05,18,2.97488617073682e-10,6,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,7,X21,21,2.1900931840374e-05,4.0615654416154e-05,8,0.000463876998960722,7,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,8,X32,30,1.45902591417724e-05,2.76375656451666e-05,7,0.00169461768999729,8,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,9,X9,9,4.86918839354145e-06,9.19862938641991e-06,10,1.4014527366657e-06,9,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,10,X10,10,4.26590901267399e-06,7.60576968295013e-06,28,5.55111512312578e-17,10,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,11,X28,27,4.14872838438995e-06,7.4525912077128e-06,22,1.5640544415163e-12,11,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,12,X18,18,1.58591351381854e-06,3.05774678133197e-06,23,9.16072773193832e-13,12,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,13,X23,23,1.03121217465141e-06,1.14414670537855e-06,5,0.0241395742803053,13,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,14,X24,24,7.75133013608542e-07,1.01158487808561e-06,2,0.0405671837754507,14,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,15,X22,22,6.82353449549256e-07,1.28162519263952e-06,13,3.09196947489987e-08,15,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,16,X29,28,6.43475652678527e-07,1.24696188441575e-06,20,6.80324963031609e-11,16,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,17,X3,3,4.53056928362283e-07,7.38730064675508e-07,4,0.0286859336393597,17,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,18,X2,2,4.46080430538398e-07,7.47349619967252e-07,6,0.0108630086416883,18,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,19,X11,11,2.75227190954519e-07,5.38952318773767e-07,17,2.04126446301522e-09,19,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,20,X14,14,2.47265374286876e-07,4.81470631363834e-07,19,1.89280729978591e-10,20,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,21,X12,12,1.61812057308808e-07,3.01588195750213e-07,15,1.40002664739125e-08,21,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,22,X30,29,1.56681691565463e-07,2.92877481822273e-07,26,5.33184607576231e-14,22,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,23,X20,20,2.61436939597015e-08,4.38825340509652e-08,30,0,23,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,24,X33,31,2.42996359423042e-08,4.58152014104485e-08,16,2.08682082725176e-09,24,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,25,X17,17,2.249283082012e-08,4.17777004102504e-08,24,3.67816888058314e-13,25,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,26,X5,5,8.21444257059767e-09,1.59918935871417e-08,29,0,26,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,27,X6,6,7.23889118092735e-09,1.38223201773258e-08,3,0.0328748744129432,27,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,28,X15,15,4.19332196743838e-09,7.47326911465507e-09,21,6.49863496349212e-12,28,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,29,X8,8,0,0,9,1.51984855462084e-06,29,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MIGA,30,X19,19,0,0,27,1.77635683940025e-15,30,0,0.298620382732532,0.205069124423963,0.90549945524718
X1,MAGA,1,X25,25,0.638914539489188,0.970096463666392,1,0.610611212066713,1,1,0.101057323384866,0.0762126743776328,0.905499331425467
X1,MAGA,2,X26,26,0.206864606235165,0.399985107215934,12,6.32754551532777e-08,2,1,0.101057323384866,0.0762126743776328,0.905499331425467
X1,MAGA,3,X4,4,0.127528750734713,0.252355550377603,14,2.0781289217231e-08,3,1,0.101057323384866,0.0762126743776328,0.905499331425467
X1,MAGA,4,X10,10,0.103062880214593,0.199836392039343,28,5.55111512312578e-17,4,1,0.101057323384866,0.0762126743776328,0.905499331425467
